"PropertyNamespacePrefix","PropertyName","QualifiedProperty","IsElement","IsAbstract","Keywords","ExampleContent","UsageInfo","Definition","TypeNamespacePrefix","TypeName","QualifiedType","SubstitutionGroupPropertyNamespacePrefix","SubstitutionGroupPropertyName","SubstitutionGroupQualifiedProperty"
"c","Street","c:Street",1,0,,,,"Details about an intersecting street.","u","StreetType","u:StreetType",,,
"u","Street","u:Street",1,0,,,,"A street.","u","StreetType","u:StreetType",,,
"u","StreetCategoryText","u:StreetCategoryText",1,0,,,,"A type of street, e.g., Street, Boulevard, Avenue, Highway, etc.","u","TextType","u:TextType",,,
"u","StreetExtensionText","u:StreetExtensionText",1,0,,,,"Any additional parts of a street name that follows the street type and post directional.","u","TextType","u:TextType",,,
"u","StreetFullText","u:StreetFullText",1,0,,,,"A complete street reference, e.g., &quot;123 Main Street NW&quot;.","u","TextType","u:TextType",,,
"u","StreetName","u:StreetName",1,0,,,,"A name of a street.","u","ProperNameTextType","u:ProperNameTextType",,,
"u","StreetNumberText","u:StreetNumberText",1,0,,,,"A number that identifies a particular unit or location within a street.","u","TextType","u:TextType",,,
"u","StreetPostdirectionalText","u:StreetPostdirectionalText",1,0,,,,"A direction that appears after a street name.","u","TextType","u:TextType",,,
"u","StreetPredirectionalText","u:StreetPredirectionalText",1,0,,,,"A direction that appears before a street name.","u","TextType","u:TextType",,,
"c","Structure","c:Structure",1,0,,,,"Details about a building or construction.","c","StructureType","c:StructureType",,,
"c","StructureCommercialIndicator","c:StructureCommercialIndicator",1,0,,,,"True if structure is commercial; false is a structure is residential.","niem-xsd","boolean","niem-xsd:boolean",,,
"c","StructureContainsProperty","c:StructureContainsProperty",1,0,,,,"The structure currently has the indicated property item in or on it.","c","PropertyType","c:PropertyType",,,
"c","StructureGarageForVehicle","c:StructureGarageForVehicle",1,0,,,,"Indicates that the vehicle is currently or routinely garaged in the structure.","c","VehicleType","c:VehicleType",,,
"c","StructureLocation","c:StructureLocation",1,0,,,,"A specific location of a structure.","c","LocationType","c:LocationType",,,
"c","StructureOccupant","c:StructureOccupant",1,1,,,,"An entity which occupies a structure.",,,,,,
"c","StructureOccupantAssociation","c:StructureOccupantAssociation",1,0,,,,"An association between a person and a structure that person occupies.","c","EntityStructureAssociationType","c:EntityStructureAssociationType",,,
"c","StructureOccupantOrganization","c:StructureOccupantOrganization",1,0,,,,"An entity which occupies a structure.","c","OrganizationType","c:OrganizationType","c","StructureOccupant","c:StructureOccupant"
"c","StructureOccupantPerson","c:StructureOccupantPerson",1,0,,,,"An entity which occupies a structure.","c","PersonType","c:PersonType","c","StructureOccupant","c:StructureOccupant"
"c","StructureOrganization","c:StructureOrganization",1,0,,,,"An organization that uses a structure.","c","OrganizationType","c:OrganizationType",,,
"c","StructureOrganizationAssociation","c:StructureOrganizationAssociation",1,0,,,,"","c","EntityStructureAssociationType","c:EntityStructureAssociationType",,,
"c","StructureResident","c:StructureResident",1,0,,,,"Indicates that the person is one of the residents of the indicated structure.","c","PersonType","c:PersonType",,,
"c","StructureResidentAssociation","c:StructureResidentAssociation",1,0,,,,"An association between a person and a structure at which that person lives.","c","EntityStructureAssociationType","c:EntityStructureAssociationType",,,
"c","StructureWorker","c:StructureWorker",1,0,,,,"Indicates that the person works in the indicated structure.","c","PersonType","c:PersonType",,,
"c","StructureWorkerAssociation","c:StructureWorkerAssociation",1,0,,,,"An association between a person and a structure at which that person works.","c","EntityStructureAssociationType","c:EntityStructureAssociationType",,,
"im","StudentEducationLevelCode","im:StudentEducationLevelCode",1,0,,,,"A code indicating the type of educational level the alien STUDENT wishes to achieve. Examples include: 01 = PRIMARY, 02 = SECONDARY, 03 = ASSOCIATE, 04 = BACHELOR&apos;S, 05 = MASTER&apos;S, 06 = DOCTORATE, 07 = LANGUAGE TRAINING, 08 = HIGH SCHOOL, 09 = FLIGHT TRAINING, 10 = OTHER VOCATIONAL SCHOOL, 11 = OTHER, etc.","im","StudentEducationLevelCodeType","im:StudentEducationLevelCodeType",,,
"im","StudentEducationLevelDescriptionText","im:StudentEducationLevelDescriptionText",1,0,,,,"A field indicating the description for the associated EDUCATION LEVEL CODE.","u","TextType","u:TextType",,,
"im","StudentEmployment","im:StudentEmployment",1,0,,,,"The details about the current authorized employment of an alien student.","im","AlienStudentEmploymentType","im:AlienStudentEmploymentType",,,
"im","StudentTerminationClassification","im:StudentTerminationClassification",1,0,,,,"A classification of the reason why an alien STUDENT is no longer enrolled.","im","StudentTerminationType","im:StudentTerminationType",,,
"im","StudentTerminationCode","im:StudentTerminationCode",1,0,,,,"A code describing the termination of an aliens status as a student.","im","StudentTerminationCodeType","im:StudentTerminationCodeType","im","Termination","im:Termination"
"im","StudentTerminationDescriptionText","im:StudentTerminationDescriptionText",1,0,,,,"A field indicating the description for the associated STUDENT TERMINATION CODE.","u","TextType","u:TextType",,,
"im","StudentTerminationText","im:StudentTerminationText",1,0,,,,"A field describing the valid reason why an alien student is terminated.","u","TextType","u:TextType","im","Termination","im:Termination"
"it","StuffingPlace","it:StuffingPlace",1,0,,,,"","c","OrganizationType","c:OrganizationType",,,
"em","SubCategoryBedCapacity","em:SubCategoryBedCapacity",1,0,,,,"The container element for the subcategories of each bed type.","em","SubCategoryBedCapacityType","em:SubCategoryBedCapacityType",,,
"em","SubCategoryBedCategoryText","em:SubCategoryBedCategoryText",1,0,,,,"The name of the sub-category bed type","u","TextType","u:TextType",,,
"j","SubExhibit","j:SubExhibit",1,0,,,,"A part or portion of an exhibit.","j","ExhibitType","j:ExhibitType",,,
"j","Subject","j:Subject",1,0,,,,"A person who is involved or suspected of being involved in an incident or criminal activity. This person may be the focus of an investigation or legal process, but is not necessarily the sole or primary focus.","j","SubjectType","j:SubjectType",,,
"j","SubjectArmedWeapon","j:SubjectArmedWeapon",1,0,,,,"A weapon a subject is carrying.","j","PropertyType","j:PropertyType",,,
"intel","SubjectCategoryCodeText","intel:SubjectCategoryCodeText",1,0,,,,"Details that describe a general category or classification of persons by the reason they are of interest to intelligence.","u","TextType","u:TextType",,,
"intel","SubjectCautionInformation","intel:SubjectCautionInformation",1,0,,,,"Details cautioning against the persons potential for dangerous behavior when contacted.","intel","SubjectCautionInformationType","intel:SubjectCautionInformationType",,,
"j","SubjectCautionInformationCode","j:SubjectCautionInformationCode",1,0,,,,"A code identifying cautionary information about a subject.","ncic","CMCCodeType","ncic:CMCCodeType",,,
"intel","SubjectCautionInformationDescriptionText","intel:SubjectCautionInformationDescriptionText",1,0,,,,"A description of cautions about a persons potential for dangerous behavior when contacted.","u","TextType","u:TextType",,,
"j","SubjectCriminalOrganizationInvolvementCode","j:SubjectCriminalOrganizationInvolvementCode",1,0,,,,"A code identifying a subject&apos;s involvement in a criminal organization such as a gang or terrorist group.","ncic","ECRCodeType","ncic:ECRCodeType",,,
"j","SubjectCriminalTraitDetails","j:SubjectCriminalTraitDetails",1,0,,,,"A set of identifying characteristics a subject has with regard to illegal activity.","j","CriminalTraitDetailsType","j:CriminalTraitDetailsType",,,
"im","SubjectDescriptionText","im:SubjectDescriptionText",1,0,,,,"A field indicating the remarks about the Exchange Visitors subject field of study.","u","TextType","u:TextType",,,
"j","SubjectDetainmentLocation","j:SubjectDetainmentLocation",1,0,,,,"The specific address of the facility associated with the incarceration. This association is used when there is a specific address for the facility. ","u","LocationType","u:LocationType",,,
"j","SubjectDisciplinaryAction","j:SubjectDisciplinaryAction",1,0,,,,"A disciplinary action which a subject is undergoing.","j","DisciplinaryActionType","j:DisciplinaryActionType",,,
"intel","SubjectHandling","intel:SubjectHandling",1,0,,,,"An action for the designated agency to take on contact with the person.","intel","SubjectHandlingType","intel:SubjectHandlingType",,,
"intel","SubjectHandlingAgencyName","intel:SubjectHandlingAgencyName",1,0,,,,"The agency for whom the person handling information is designated.","u","TextType","u:TextType",,,
"intel","SubjectHandlingCodeText","intel:SubjectHandlingCodeText",1,0,,,,"A code that identifies the action for the designated agency to take on contact with the person.","u","TextType","u:TextType",,,
"intel","SubjectHandlingDescriptionText","intel:SubjectHandlingDescriptionText",1,0,,,,"A description that identifies the action for the designated agency to take on contact with the person.","u","TextType","u:TextType",,,
"j","SubjectID","j:SubjectID",1,0,,,,"An assigned number or string that identifies a subject.","j","IDType","j:IDType",,,
"j","SubjectInvolvedPersonAssociation","j:SubjectInvolvedPersonAssociation",1,0,,,,"An association between a person and a subject.","j","SubjectPersonAssociationType","j:SubjectPersonAssociationType",,,
"j","SubjectInvolvementCriminalOrganization","j:SubjectInvolvementCriminalOrganization",1,0,,,,"A criminal organization with which a subject is known or suspected of being involved.","j","CriminalOrganizationType","j:CriminalOrganizationType",,,
"j","SubjectInvolvementPerson","j:SubjectInvolvementPerson",1,0,,,,"A person with whom a subject is known or suspected of being involved.","j","PersonType","j:PersonType",,,
"j","SubjectMultiSourceOffender","j:SubjectMultiSourceOffender",1,1,,,,"",,,,,,
"j","SubjectMultiSourceOffenderCode","j:SubjectMultiSourceOffenderCode",1,0,,,,"A code indicating whether there is a single or multiple organizations that have information which contributes to a subject&apos;s criminal record.","ncic","SFICodeType","ncic:SFICodeType","j","SubjectMultiSourceOffender","j:SubjectMultiSourceOffender"
"j","SubjectMultiSourceOffenderText","j:SubjectMultiSourceOffenderText",1,0,,,,"Describes whether there is a single or multiple organizations that have information which contributes to a subject&apos;s criminal record.","u","TextType","u:TextType","j","SubjectMultiSourceOffender","j:SubjectMultiSourceOffender"
"j","SubjectOffenderNoticeText","j:SubjectOffenderNoticeText",1,0,,,,"Additional information associated with a subject, e.g., &apos;This person is an adjudicated violent felon&apos;.","u","TextType","u:TextType",,,
"j","SubjectPersonAssociation","j:SubjectPersonAssociation",1,0,,,,"","j","SubjectPersonAssociationType","j:SubjectPersonAssociationType",,,
"intel","SubjectReasonOnListText","intel:SubjectReasonOnListText",1,0,,,,"The reason why the person has been added to a terrorist watch list by a government organization.","u","TextType","u:TextType",,,
"j","SubjectStatus","j:SubjectStatus",1,0,,,,"A general status of a subject, e.g., arrested, charged, paroled.","u","StatusType","u:StatusType",,,
"j","SubjectSupervision","j:SubjectSupervision",1,0,,,,"An incarceration, detention, or other form of supervision a subject is currently undergoing.","j","SupervisionType","j:SupervisionType",,,
"j","SubjectWarrantCategoryDescriptionText","j:SubjectWarrantCategoryDescriptionText",1,0,,,,"A description of a warrant out for a subject&apos;s arrest.","u","TextType","u:TextType",,,
"ip","SubSegment","ip:SubSegment",1,0,,,,"A subsegment which can be reference  as attribute in NADB or anything else depending on the system.","ip","SegmentType","ip:SegmentType",,,
"j","Summons","j:Summons",1,0,,,,"A written notification warning a person to appear in court at a specific date and time.","j","CourtOrderType","j:CourtOrderType",,,
"c","SuperObject","c:SuperObject",1,0,,,,"The root object in the inheritance hierarchy.","u","SuperType","u:SuperType",,,
"j","Supervision","j:Supervision",1,0,,,,"Details about an act of officially overseeing, supervising, or keeping track in some capacity of a person. Supervision may or may not involve incarceration, conditions, and treatment.","j","SupervisionType","j:SupervisionType",,,
"scr","Supervision","scr:Supervision",1,0,,,,"","scr","SupervisionType","scr:SupervisionType","j","Supervision","j:Supervision"
"j","SupervisionAgency","j:SupervisionAgency",1,0,,,,"An agency responsible for supervising a subject.","j","OrganizationType","j:OrganizationType",,,
"j","SupervisionAreaID","j:SupervisionAreaID",1,0,,,,"An identification of an area or block within a supervision facility a subject is assigned.","j","IDType","j:IDType",,,
"j","SupervisionAssessment","j:SupervisionAssessment",1,0,,,,"An assessment of a person in or entering supervision.","c","AssessmentType","c:AssessmentType",,,
"j","SupervisionAssignedTerm","j:SupervisionAssignedTerm",1,0,,,,"Details about the duration of time a person has been assigned to be under supervision.","j","TermType","j:TermType",,,
"j","SupervisionBedID","j:SupervisionBedID",1,0,,,,"An identification of a bed within a supervision facility cell a subject is assigned.","j","IDType","j:IDType",,,
"j","SupervisionBoardActionDocument","j:SupervisionBoardActionDocument",1,0,,,,"A form specifying an action to take that is filed by the board of a supervisory agency. Sometimes referred to as board action form, baf.","u","DocumentType","u:DocumentType",,,
"j","SupervisionCautionText","j:SupervisionCautionText",1,0,,,,"A warning, caution, or risk associated with supervising a person.","u","TextType","u:TextType",,,
"j","SupervisionCellID","j:SupervisionCellID",1,0,,,,"An identification of a cell housing within a supervision facility a subject is assigned.","j","IDType","j:IDType",,,
"j","SupervisionClassificationDate","j:SupervisionClassificationDate",1,0,,,,"A date a person under supervision is classified.","u","DateType","u:DateType",,,
"j","SupervisionCondition","j:SupervisionCondition",1,0,,,,"A condition that must be met for a person to remain in supervision.","c","ConditionType","c:ConditionType",,,
"j","SupervisionConditionalRelease","j:SupervisionConditionalRelease",1,0,,,,"A provisional release of a subject that requires defined conditions to be met to prevent the supervision from being reinstated.","j","ConditionalReleaseType","j:ConditionalReleaseType",,,
"j","SupervisionCurrentIndicator","j:SupervisionCurrentIndicator",1,0,,,,"True if a subject is currently under supervision; false otherwise.","niem-xsd","boolean","niem-xsd:boolean",,,
"j","SupervisionCustodyStatus","j:SupervisionCustodyStatus",1,0,,,,"A status of the custody of a person under supervision.","u","StatusType","u:StatusType",,,
"j","SupervisionCustodyTransfer","j:SupervisionCustodyTransfer",1,0,,,,"A transfer of a subject from the supervision of one facility, agency, or official to the supervision of another.","j","CustodyTransferType","j:CustodyTransferType",,,
"j","SupervisionDisciplinaryAction","j:SupervisionDisciplinaryAction",1,0,,,,"A self-improving or restitutional activity that must or may be performed by a person under supervision.","j","DisciplinaryActionType","j:DisciplinaryActionType",,,
"j","SupervisionFacility","j:SupervisionFacility",1,0,,,,"A facility at which a subject is being supervised.","c","FacilityType","c:FacilityType",,,
"j","SupervisionFee","j:SupervisionFee",1,0,,,,"A description of a charge assigned to a person under supervision.","c","FinancialObligationType","c:FinancialObligationType",,,
"j","SupervisionFelonyOffenseIndicator","j:SupervisionFelonyOffenseIndicator",1,0,,,,"True if a subject is incarcerated for a felony offense; false if a person is incarcerated for a misdemeanor.","niem-xsd","boolean","niem-xsd:boolean",,,
"j","SupervisionGoodDaysCreditText","j:SupervisionGoodDaysCreditText",1,0,,,,"A number a days a subject is credited spending with good behavior under supervision.","u","TextType","u:TextType",,,
"j","SupervisionIntensiveIndicator","j:SupervisionIntensiveIndicator",1,0,,,,"True if a subject requires more effort in supervising than normal; false otherwise.","niem-xsd","boolean","niem-xsd:boolean",,,
"j","SupervisionIsolationIndicator","j:SupervisionIsolationIndicator",1,0,,,,"True if a subject should be kept apart from other members being supervised; false otherwise.","niem-xsd","boolean","niem-xsd:boolean",,,
"j","SupervisionJurisdiction","j:SupervisionJurisdiction",1,0,,,,"An area or location within which a person must remain in while under supervision.","j","JurisdictionType","j:JurisdictionType",,,
"j","SupervisionLevel","j:SupervisionLevel",1,1,,,,"",,,,,,
"j","SupervisionLevelCode","j:SupervisionLevelCode",1,0,,,,"A code that identifies the basic level of supervision required by a person: intensive, normal, minimal, none.","ut_offender","SupervisionLevelCodeType","ut_offender:SupervisionLevelCodeType","j","SupervisionLevel","j:SupervisionLevel"
"j","SupervisionLevelText","j:SupervisionLevelText",1,0,,,,"A level of supervision required by a person.","u","TextType","u:TextType","j","SupervisionLevel","j:SupervisionLevel"
"j","SupervisionMandatoryIndicator","j:SupervisionMandatoryIndicator",1,0,,,,"True if a supervision of a person is required; false if a supervision is optional.","niem-xsd","boolean","niem-xsd:boolean",,,
"j","SupervisionModifiedTerm","j:SupervisionModifiedTerm",1,0,,,,"Modified or changed details about the duration of time a person is assigned to spend under supervision.","j","TermType","j:TermType",,,
"j","SupervisionOfficial","j:SupervisionOfficial",1,0,,,,"An official who is responsible for supervising a subject.","j","EnforcementOfficialType","j:EnforcementOfficialType",,,
"j","SupervisionOtherLocation","j:SupervisionOtherLocation",1,0,,,,"A location other than a facility at which a person under supervision is located.","u","LocationType","u:LocationType",,,
"j","SupervisionReinstatementDate","j:SupervisionReinstatementDate",1,0,,,,"A date that a supervision is reinstated.","u","DateType","u:DateType",,,
"j","SupervisionRelease","j:SupervisionRelease",1,0,,,,"A complete and unrestricted release of a subject from a supervision.","c","ReleaseType","c:ReleaseType",,,
"j","SupervisionRestriction","j:SupervisionRestriction",1,0,,,,"Details about a restriction on a supervised person.","j","SupervisionRestrictionType","j:SupervisionRestrictionType",,,
"j","SupervisionRestrictionBehaviorText","j:SupervisionRestrictionBehaviorText",1,0,,,,"A behavior a supervised person is restricted from doing, e.g., no drugs or alcohol.","u","TextType","u:TextType",,,
"j","SupervisionRestrictionCode","j:SupervisionRestrictionCode",1,0,,,,"A code identifying a supervision restriction.","ut_offender","SupervisionRestrictionCodeType","ut_offender:SupervisionRestrictionCodeType",,,
"j","SupervisionRestrictionLocation","j:SupervisionRestrictionLocation",1,0,,,,"A location a supervised person is restricted from going to, e.g., a restricted address.","u","LocationType","u:LocationType",,,
"j","SupervisionRestrictionPerson","j:SupervisionRestrictionPerson",1,0,,,,"A person a supervised person is restricted from involvement, e.g., a no-contact person.","j","PersonType","j:PersonType",,,
"j","SupervisionSelfImposedIndicator","j:SupervisionSelfImposedIndicator",1,0,,,,"True if a person voluntarily agreed to supervision; false otherwise.","niem-xsd","boolean","niem-xsd:boolean",,,
"j","SupervisionServedTerm","j:SupervisionServedTerm",1,0,,,,"Details about the duration of time a person has actually spent under supervision.","j","TermType","j:TermType",,,
"j","SupervisionSubject","j:SupervisionSubject",1,0,,,,"A person who is being supervised.","j","SubjectType","j:SubjectType",,,
"j","SupervisionSubjectResponsibilityText","j:SupervisionSubjectResponsibilityText",1,0,,,,"A job or responsibility a subject holds within a supervision facility.","u","TextType","u:TextType",,,
"j","SupervisionSubjectStatus","j:SupervisionSubjectStatus",1,0,,,,"A status of a person under supervision.","u","StatusType","u:StatusType",,,
"j","SupervisionViolationText","j:SupervisionViolationText",1,0,,,,"A violation of a condition or rule of a person while under supervision.","u","TextType","u:TextType",,,
"j","SupervisionVisitation","j:SupervisionVisitation",1,0,,,,"A visit from a person to a subject.","j","VisitationType","j:VisitationType",,,
"scr","SupportLevel","scr:SupportLevel",1,0,,,,"A classification of the extent of dependence based on FAMILY ASSOCIATION.","scr","SupportLevelType","scr:SupportLevelType",,,
"scr","SupportLevelCategoryCode","scr:SupportLevelCategoryCode",1,0,,,,"A code that identifies the SUPPORT LEVEL TYPE (e.g., Fully dependent, Partially dependent.)","scr","SupportLevelCategoryCodeType","scr:SupportLevelCategoryCodeType",,,
"scr","SupportLevelCategoryDescriptionText","scr:SupportLevelCategoryDescriptionText",1,0,,,,"The text that describes the SUPPORT LEVEL TYPE (e.g., Fully dependent, Partially dependent.)","u","TextType","u:TextType",,,
"em","Surgery","em:Surgery",1,0,,,,"The availability of general surgery services. ","em","SurgeryType","em:SurgeryType",,,
"em","SurgeryGeneralServiceCoverageStatusCode","em:SurgeryGeneralServiceCoverageStatusCode",1,0,,,,"","have","AvailabilityStatusCodeType","have:AvailabilityStatusCodeType",,,
"j","Suspect","j:Suspect",1,0,,,,"A person suspected of illegal activity.","j","SubjectType","j:SubjectType",,,
"scr","SuspiciousIndicator","scr:SuspiciousIndicator",1,0,,,,"A indicator indicating whether the ORGANIZATION is questionable.","niem-xsd","boolean","niem-xsd:boolean",,,
"intel","SystemIdentifier","intel:SystemIdentifier",1,0,,,,"","intel","SystemIdentifierType","intel:SystemIdentifierType",,,
"intel","SystemName","intel:SystemName",1,0,,,,"The name of the type or the source of a system identifier.","u","TextType","u:TextType",,,
"j","Target","j:Target",1,0,,,,"Details about a target or object against which an action is taken.","j","TargetType","j:TargetType",,,
"j","TargetCategoryText","j:TargetCategoryText",1,0,,,,"A type of target or object for which an action is taken.","u","TextType","u:TextType",,,
"j","TargetDescriptionText","j:TargetDescriptionText",1,0,,,,"A description of a target or object for which an action taken.","u","TextType","u:TextType",,,
"j","TargetLocation","j:TargetLocation",1,0,,,,"A location that is a target of an action.","u","LocationType","u:LocationType",,,
"j","TargetName","j:TargetName",1,0,,,,"A name or a target or object for which an action is taken.","u","TextType","u:TextType",,,
"j","TargetOrganization","j:TargetOrganization",1,0,,,,"An organization that is a target of an action.","j","OrganizationType","j:OrganizationType",,,
"j","TargetPerson","j:TargetPerson",1,0,,,,"A person that is a target of an action.","j","PersonType","j:PersonType",,,
"j","TargetProperty","j:TargetProperty",1,0,,,,"A property item that is a target of an action.","j","PropertyType","j:PropertyType",,,
"j","TargetReasonText","j:TargetReasonText",1,0,,,,"An explanation of why a target was chosen for action.","u","TextType","u:TextType",,,
"u","TelephoneAreaCodeID","u:TelephoneAreaCodeID",1,0,,,,"A dialing code for a state or province for phone numbers in the USA, Canada, Mexico, and the Caribbean. ","niem-xsd","string","niem-xsd:string",,,
"scr","TelephoneCategoryCode","scr:TelephoneCategoryCode",1,0,,,,"A code indicating the type of phone (i.e., home, business, etc.).","scr","PhoneCategoryCodeType","scr:PhoneCategoryCodeType",,,
"scr","TelephoneCategoryDescriptionText","scr:TelephoneCategoryDescriptionText",1,0,,,,"Text describing the PHONE TYPE, eg Home, Business, Fax, etc.","u","TextType","u:TextType",,,
"u","TelephoneCityCodeID","u:TelephoneCityCodeID",1,0,,,,"A dialing code for a city.","niem-xsd","string","niem-xsd:string",,,
"u","TelephoneCountryCodeID","u:TelephoneCountryCodeID",1,0,,,,"An international dialing code for a country.","niem-xsd","string","niem-xsd:string",,,
"u","TelephoneExchangeID","u:TelephoneExchangeID",1,0,,,,"Usually represents a central telephone switch.  For example, in North America, this is the first three digits of a base telephone number.","niem-xsd","string","niem-xsd:string",,,
"scr","TelephoneID","scr:TelephoneID",1,0,,,,"An identifier that represents a PHONE","u","IDType","u:IDType",,,
"scr","TelephoneNumber","scr:TelephoneNumber",1,0,,,,"An identifier that represents a PHONE","scr","TelephoneNumberType","scr:TelephoneNumberType",,,
"u","TelephoneNumber","u:TelephoneNumber",1,0,,,,"Details about a number to be dialed to reach a contact.","u","TelephoneNumberType","u:TelephoneNumberType",,,
"scr","TelephoneNumberAugmentation","scr:TelephoneNumberAugmentation",1,0,,,,"A device suitable for communication over distances.","scr","TelephoneNumberAugmentationType","scr:TelephoneNumberAugmentationType",,,
"scr","TelephoneNumberEffectiveDate","scr:TelephoneNumberEffectiveDate",1,0,,,,"The date on which the PHONE came into service.","u","DateType","u:DateType",,,
"scr","TelephoneNumberEndDate","scr:TelephoneNumberEndDate",1,0,,,,"The date on which the PHONE is no longer in service.","u","DateType","u:DateType",,,
"u","TelephoneNumberFullID","u:TelephoneNumberFullID",1,0,,,,"A full length telephone identifier.","niem-xsd","string","niem-xsd:string",,,
"u","TelephoneSubscriberID","u:TelephoneSubscriberID",1,0,,,,"Identifies the individual circuit within an exchange.  For example, in North America, this is the last four digits of a base telephone number.","niem-xsd","string","niem-xsd:string",,,
"u","TelephoneSuffixID","u:TelephoneSuffixID",1,0,,,,"Additional numbers to be entered to direct a call to the appropriate place.  Includes extensions, answering system navigation codes, and PINs.","niem-xsd","string","niem-xsd:string",,,
"j","Term","j:Term",1,0,,,,"Details about a duration length specified as either a specific term in days-months-years or as a minimum - maximum range.","j","TermType","j:TermType",,,
"j","TermDuration","j:TermDuration",1,0,,,,"A specific range or duration of a term.","niem-xsd","duration","niem-xsd:duration",,,
"im","Termination","im:Termination",1,1,,,,"",,,,,,
"im","TerminationReasonText","im:TerminationReasonText",1,0,,,,"A field indicating free text describing the reason behind why an alien student terminated their curriculum.","u","TextType","u:TextType",,,
"j","TermLifeIndicator","j:TermLifeIndicator",1,0,,,,"True if the term is not for a set duration length but for life; false otherwise.","niem-xsd","boolean","niem-xsd:boolean",,,
"j","TermMaximumDuration","j:TermMaximumDuration",1,0,,,,"A maximum range or duration for a term.","niem-xsd","duration","niem-xsd:duration",,,
"j","TermMinimumDuration","j:TermMinimumDuration",1,0,,,,"A minimum range or duration for a term.","niem-xsd","duration","niem-xsd:duration",,,
"im","TermTuitionFeeTotalAmount","im:TermTuitionFeeTotalAmount",1,0,,,,"A ten-digit number indicating the total amount of tuition and fees to be paid by the alien student for the school term.","u","AmountType","u:AmountType",,,
"c","Text","c:Text",1,0,,,,"A representation of a string value.","u","TextType","u:TextType",,,
"u","Text","u:Text",1,0,,,,"A character string, generally in the form of words of a language, and includes language metadata.","u","TextType","u:TextType",,,
"gs","ThoroughfareAddressProperty","gs:ThoroughfareAddressProperty",1,0,,,,"Encapsulates or references a ThoroughfareAddress element. The Geography Markup Language (GML) specification uses property types and elements to encapsulate or reference GML class elements with identity.  This element allows NIEM ThoroughfareAddress elements to be referenced from GML conformant application schemas developed for use with NIEM.","gs","ThoroughfareAddressPropertyType","gs:ThoroughfareAddressPropertyType",,,
"scr","TimeInUnitedStates","scr:TimeInUnitedStates",1,0,,,,"The length of time an alien has been in the United States illegally (.","scr","TimeInUnitedStatesType","scr:TimeInUnitedStatesType",,,
"scr","TimeInUSCategoryCode","scr:TimeInUSCategoryCode",1,0,,,,"A code indicating the amount of time a subject has been in the United States illegally.","scr","TimeInUSCategoryCodeType","scr:TimeInUSCategoryCodeType",,,
"scr","TimeInUSCategoryDescriptionText","scr:TimeInUSCategoryDescriptionText",1,0,,,,"A field indicating the description for the associated time in the United States code.","u","TextType","u:TextType",,,
"scr","TimeInUSCode","scr:TimeInUSCode",1,0,,,,"The length of time an alien has been in the United States illegally.","scr","TimeInUSCodeType","scr:TimeInUSCodeType",,,
"c","TimeMeasure","c:TimeMeasure",1,0,,,,"A representation of the measurement of an amount of time.","u","TimeMeasureType","u:TimeMeasureType",,,
"u","TimeMeasure","u:TimeMeasure",1,0,,,,"A measurement of an amount of time.","u","TimeMeasureType","u:TimeMeasureType",,,
"c","TimeObligation","c:TimeObligation",1,0,,,,"An obligation or requirement on a person&apos;s time, which may be associated with a disciplinary action, e.g., community service.","c","TimeObligationType","c:TimeObligationType",,,
"c","TimeObligationDueDuration","c:TimeObligationDueDuration",1,0,,,,"An amount of time of a time obligation that has not been spent.","niem-xsd","duration","niem-xsd:duration",,,
"c","TimeObligationPaidDuration","c:TimeObligationPaidDuration",1,0,,,,"An amount of time that has been spent to fulfill a time obligation.","niem-xsd","duration","niem-xsd:duration",,,
"c","TimeObligationTotalDuration","c:TimeObligationTotalDuration",1,0,,,,"A total amount of time that must be spend in order to meet an obligation, e.g., community service.","niem-xsd","duration","niem-xsd:duration",,,
"u","timeUnitCode","u:timeUnitCode",0,0,,,,"A code that identifies the unit of measure of the time value.","unece","TimeCodeSimpleType","unece:TimeCodeSimpleType",,,
"c","Title","c:Title",1,0,,,,"","c","PropertyTitleType","c:PropertyTitleType",,,
"c","TitleCategoryText","c:TitleCategoryText",1,0,,,,"A type of title issued.","u","TextType","u:TextType",,,
"c","TitleDuplicateQuantity","c:TitleDuplicateQuantity",1,0,,,,"A total number of title documents issued where the titling information is unchanged (may be called duplicate or replacement, depending on the state) by the current titling jurisdiction (e.g., because a title was lost).","niem-xsd","nonNegativeInteger","niem-xsd:nonNegativeInteger",,,
"c","TitleID","c:TitleID",1,0,,,,"A number used to uniquely identify a certificate of title to a property item. Assigned by a titling jurisdiction authority.","u","IDType","u:IDType",,,
"c","TitleIssueDate","c:TitleIssueDate",1,0,,,,"A date on which a jurisdictions titling authority issued a title to the owner of the property item.","u","DateType","u:DateType",,,
"c","TitleIssuedToOrganization","c:TitleIssuedToOrganization",1,0,,,,"","c","OrganizationType","c:OrganizationType",,,
"c","TitleIssuedToPerson","c:TitleIssuedToPerson",1,0,,,,"","c","PersonType","c:PersonType",,,
"c","TitleIssuingAuthorityName","c:TitleIssuingAuthorityName",1,0,,,,"An authority which issued a title.","u","TextType","u:TextType",,,
"c","TitleIssuingJurisdiction","c:TitleIssuingJurisdiction",1,0,,,,"","u","JurisdictionType","u:JurisdictionType",,,
