"TypeNamespacePrefix","TypeName","QualifiedType","PropertyNamespacePrefix","PropertyName","QualifiedProperty","MinOccurs","MaxOccurs","Definition","SequenceNumber"
"c","PropertyTitleAssociationType","c:PropertyTitleAssociationType","c","Title","c:Title","0","unbounded",,1150
"c","PropertyTitleAssociationType","c:PropertyTitleAssociationType","c","TitleIssuedToPerson","c:TitleIssuedToPerson","0","unbounded",,1160
"c","PropertyTitleAssociationType","c:PropertyTitleAssociationType","c","TitleIssuedToOrganization","c:TitleIssuedToOrganization","0","unbounded",,1170
"c","PropertyTitleAssociationType","c:PropertyTitleAssociationType","c","TitleIssuingJurisdiction","c:TitleIssuingJurisdiction","0","unbounded",,1180
"c","PropertyTitleReplacementAssociationType","c:PropertyTitleReplacementAssociationType","c","PropertyTitle","c:PropertyTitle","0","unbounded",,1190
"c","PropertyTitleReplacementAssociationType","c:PropertyTitleReplacementAssociationType","c","ReplacedPropertyTitle","c:ReplacedPropertyTitle","0","unbounded",,1200
"c","PropertyTitleType","c:PropertyTitleType","c","TitleID","c:TitleID","0","unbounded",,10
"c","PropertyTitleType","c:PropertyTitleType","c","TitleDuplicateQuantity","c:TitleDuplicateQuantity","0","unbounded",,20
"c","PropertyTitleType","c:PropertyTitleType","c","TitleIssueDate","c:TitleIssueDate","0","unbounded",,30
"c","PropertyTitleType","c:PropertyTitleType","c","TitleIssuingAuthorityName","c:TitleIssuingAuthorityName","0","unbounded",,40
"c","PropertyTitleType","c:PropertyTitleType","c","TitleLienIndicator","c:TitleLienIndicator","0","unbounded",,50
"c","PropertyTitleType","c:PropertyTitleType","c","TitleProperty","c:TitleProperty","0","unbounded",,70
"c","PropertyTitleType","c:PropertyTitleType","c","TitleReplacesTitle","c:TitleReplacesTitle","0","unbounded",,80
"c","PropertyTitleType","c:PropertyTitleType","c","TitleStatus","c:TitleStatus","0","unbounded",,90
"c","PropertyTitleType","c:PropertyTitleType","c","TitleParty","c:TitleParty","0","unbounded",,91
"c","PropertyTitleType","c:PropertyTitleType","c","TitleCategoryText","c:TitleCategoryText","0","unbounded",,100
"c","PropertyTitleType","c:PropertyTitleType","c","Lien","c:Lien","0","unbounded",,110
"c","PropertyTransactionType","c:PropertyTransactionType","c","PropertyTransactionSeller","c:PropertyTransactionSeller","0","unbounded",,10
"c","PropertyTransactionType","c:PropertyTransactionType","c","PropertyTransactionPriceValue","c:PropertyTransactionPriceValue","0","unbounded",,20
"c","PropertyTransactionType","c:PropertyTransactionType","c","PropertyTransactionBuyer","c:PropertyTransactionBuyer","0","unbounded",,21
"c","PropertyType","c:PropertyType","c","PropertyActionText","c:PropertyActionText","0","unbounded",,10
"u","PropertyType","u:PropertyType","u","CommentText","u:CommentText","0","unbounded",,10
"j","PropertyType","j:PropertyType","j","PropertyAugmentation","j:PropertyAugmentation","0","unbounded",,10
"c","PropertyType","c:PropertyType","c","PropertyBarCodeID","c:PropertyBarCodeID","0","unbounded",,20
"u","PropertyType","u:PropertyType","u","PropertyAgeMeasure","u:PropertyAgeMeasure","0","unbounded",,20
"u","PropertyType","u:PropertyType","u","PropertyBinary","u:PropertyBinary","0","unbounded",,30
"c","PropertyType","c:PropertyType","c","PropertyCategory","c:PropertyCategory","0","unbounded",,30
"u","PropertyType","u:PropertyType","u","PropertyBrandName","u:PropertyBrandName","0","unbounded",,40
"u","PropertyType","u:PropertyType","u","PropertyColorDescriptionText","u:PropertyColorDescriptionText","0","unbounded",,50
"c","PropertyType","c:PropertyType","c","PropertyConditionText","c:PropertyConditionText","0","unbounded",,50
"u","PropertyType","u:PropertyType","u","PropertyDescriptionText","u:PropertyDescriptionText","0","unbounded",,60
"c","PropertyType","c:PropertyType","c","PropertyContainedInStructure","c:PropertyContainedInStructure","0","unbounded",,60
"u","PropertyType","u:PropertyType","u","PropertyHeightMeasure","u:PropertyHeightMeasure","0","unbounded",,70
"c","PropertyType","c:PropertyType","c","PropertyCurrentResaleValue","c:PropertyCurrentResaleValue","0","unbounded",,70
"c","PropertyType","c:PropertyType","c","PropertyDealerID","c:PropertyDealerID","0","unbounded",,80
"u","PropertyType","u:PropertyType","u","PropertyImage","u:PropertyImage","0","unbounded",,80
"c","PropertyType","c:PropertyType","c","PropertyDisposition","c:PropertyDisposition","0","unbounded",,90
"u","PropertyType","u:PropertyType","u","PropertyLengthMeasure","u:PropertyLengthMeasure","0","unbounded",,90
"c","PropertyType","c:PropertyType","c","PropertyHolding","c:PropertyHolding","0","unbounded",,100
"u","PropertyType","u:PropertyType","u","PropertyLocation","u:PropertyLocation","0","unbounded",,100
"u","PropertyType","u:PropertyType","u","PropertyOwner","u:PropertyOwner","0","unbounded",,102
"c","PropertyType","c:PropertyType","c","PropertyTitleHolder","c:PropertyTitleHolder","0","unbounded",,107
"c","PropertyType","c:PropertyType","c","PropertyOtherID","c:PropertyOtherID","0","unbounded",,110
"u","PropertyType","u:PropertyType","u","PropertyMakeName","u:PropertyMakeName","0","unbounded",,110
"c","PropertyType","c:PropertyType","c","PropertyPossessor","c:PropertyPossessor","0","unbounded",,111
"u","PropertyType","u:PropertyType","u","PropertyModelName","u:PropertyModelName","0","unbounded",,120
"c","PropertyType","c:PropertyType","c","PropertyOtherValue","c:PropertyOtherValue","0","unbounded",,120
"c","PropertyType","c:PropertyType","c","PropertyOwnerPurchasedValue","c:PropertyOwnerPurchasedValue","0","unbounded",,130
"u","PropertyType","u:PropertyType","u","PropertyOwnerAppliedID","u:PropertyOwnerAppliedID","0","unbounded",,140
"c","PropertyType","c:PropertyType","c","PropertyPossessionDescriptionText","c:PropertyPossessionDescriptionText","0","unbounded",,140
"u","PropertyType","u:PropertyType","u","PropertyStatus","u:PropertyStatus","0","unbounded",,150
"c","PropertyType","c:PropertyType","c","PropertyQuantity","c:PropertyQuantity","0","unbounded",,160
"u","PropertyType","u:PropertyType","u","PropertyCategoryText","u:PropertyCategoryText","0","unbounded",,160
"c","PropertyType","c:PropertyType","c","PropertyReceiptID","c:PropertyReceiptID","0","unbounded",,170
"u","PropertyType","u:PropertyType","u","PropertyValue","u:PropertyValue","0","unbounded",,170
"u","PropertyType","u:PropertyType","u","PropertyVisibleID","u:PropertyVisibleID","0","unbounded",,180
"c","PropertyType","c:PropertyType","c","PropertyRecoveredValue","c:PropertyRecoveredValue","0","unbounded",,180
"u","PropertyType","u:PropertyType","u","PropertyWeightMeasure","u:PropertyWeightMeasure","0","unbounded",,190
"c","PropertyType","c:PropertyType","c","PropertyRegistration","c:PropertyRegistration","0","unbounded",,190
"c","PropertyType","c:PropertyType","c","PropertySeizedLocation","c:PropertySeizedLocation","0","unbounded",,200
"u","PropertyType","u:PropertyType","u","PropertyWidthMeasure","u:PropertyWidthMeasure","0","unbounded",,200
"c","PropertyType","c:PropertyType","c","PropertySerialID","c:PropertySerialID","0","unbounded",,210
"u","PropertyType","u:PropertyType","u","PropertyYearDate","u:PropertyYearDate","0","unbounded",,210
"c","PropertyType","c:PropertyType","c","PropertySizeDescriptionText","c:PropertySizeDescriptionText","0","unbounded",,220
"c","PropertyType","c:PropertyType","c","PropertyStateID","c:PropertyStateID","0","unbounded",,230
"c","PropertyType","c:PropertyType","c","PropertySeizer","c:PropertySeizer","0","unbounded",,231
"c","PropertyType","c:PropertyType","c","PropertyStyle","c:PropertyStyle","0","unbounded",,240
"c","PropertyType","c:PropertyType","c","PropertyTitle","c:PropertyTitle","0","unbounded",,250
"c","PropertyType","c:PropertyType","c","PropertyTransaction","c:PropertyTransaction","0","unbounded",,270
"c","PropertyType","c:PropertyType","c","PropertyUsageText","c:PropertyUsageText","0","unbounded",,280
"c","PropertyType","c:PropertyType","c","PropertyWeaponIndicator","c:PropertyWeaponIndicator","0","unbounded",,290
"c","PropertyType","c:PropertyType","c","PropertyWeaponUsageIndicator","c:PropertyWeaponUsageIndicator","0","unbounded",,300
"c","PropertyType","c:PropertyType","c","PropertyWeaponUseText","c:PropertyWeaponUseText","0","unbounded",,310
"c","PropertyType","c:PropertyType","c","Insurance","c:Insurance","0","unbounded",,320
"u","PropertyValueType","u:PropertyValueType","u","PropertyValueAmount","u:PropertyValueAmount","0","unbounded",,10
"u","PropertyValueType","u:PropertyValueType","u","PropertyValueAssigningMethodText","u:PropertyValueAssigningMethodText","0","unbounded",,20
"u","PropertyValueType","u:PropertyValueType","u","PropertyValueAssigningOrganization","u:PropertyValueAssigningOrganization","0","unbounded",,30
"u","PropertyValueType","u:PropertyValueType","u","PropertyValueAssigningPerson","u:PropertyValueAssigningPerson","0","unbounded",,40
"u","PropertyValueType","u:PropertyValueType","u","PropertyValueDate","u:PropertyValueDate","0","unbounded",,50
"u","PropertyValueType","u:PropertyValueType","u","PropertyValueDescriptionText","u:PropertyValueDescriptionText","0","unbounded",,60
"u","PropertyValueType","u:PropertyValueType","u","PropertyValueTaxIncludedIndicator","u:PropertyValueTaxIncludedIndicator","0","unbounded",,70
"j","ProtectionOrderType","j:ProtectionOrderType","j","ProtectionOrderConditionCode","j:ProtectionOrderConditionCode","0","unbounded",,10
"j","ProtectionOrderType","j:ProtectionOrderType","j","ProtectionOrderRestrictedPerson","j:ProtectionOrderRestrictedPerson","0","unbounded",,20
"em","PsychiatricType","em:PsychiatricType","em","PsychiatricGeneralServiceCoverageStatusCode","em:PsychiatricGeneralServiceCoverageStatusCode","0","unbounded",,510
"em","PsychiatricType","em:PsychiatricType","em","AdultGeneralServiceCoverageStatusCode","em:AdultGeneralServiceCoverageStatusCode","0","unbounded",,520
"em","PsychiatricType","em:PsychiatricType","em","PediatricServiceCoverageStatusCode","em:PediatricServiceCoverageStatusCode","0","unbounded",,530
"u","QuantityType","u:QuantityType","u","quantityUnitText","u:quantityUnitText","0","1",,10
"u","RangeAgeMeasureType","u:RangeAgeMeasureType","u","ageUnitCode","u:ageUnitCode","0","1",,10
"u","RangeMeasureType","u:RangeMeasureType","u","RangeMaximumMeasure","u:RangeMaximumMeasure","0","unbounded",,80
"u","RangeMeasureType","u:RangeMeasureType","u","RangeMinimumMeasure","u:RangeMinimumMeasure","0","unbounded",,90
"u","RangePersonHeightMeasureType","u:RangePersonHeightMeasureType","u","personHeightUnitCode","u:personHeightUnitCode","0","1",,10
"u","RangePersonWeightMeasureType","u:RangePersonWeightMeasureType","u","personWeightUnitCode","u:personWeightUnitCode","0","1",,10
"j","RangeVehicleSpeedMeasureType","j:RangeVehicleSpeedMeasureType","u","speedRateUnitCode","u:speedRateUnitCode","0","1",,10
"u","RateType","u:RateType","u","rateUnitText","u:rateUnitText","0","1",,10
"c","RealEstateType","c:RealEstateType","c","RealEstateAcreageText","c:RealEstateAcreageText","0","unbounded",,10
"c","RealEstateType","c:RealEstateType","c","RealEstateAttachedStructure","c:RealEstateAttachedStructure","0","unbounded",,20
"c","RealEstateType","c:RealEstateType","c","RealEstateBoundaryDescriptionText","c:RealEstateBoundaryDescriptionText","0","unbounded",,30
"j","ReferralAugmentationType","j:ReferralAugmentationType","j","ReferralCourtOrder","j:ReferralCourtOrder","0","unbounded",,10
"j","ReferralType","j:ReferralType","j","ReferralAugmentation","j:ReferralAugmentation","0","unbounded",,10
"c","ReferralType","c:ReferralType","c","ReferralActivity","c:ReferralActivity","0","unbounded",,10
"c","ReferralType","c:ReferralType","c","ReferralIssuer","c:ReferralIssuer","0","unbounded",,32
"c","ReferralType","c:ReferralType","c","ReferralMandatoryIndicator","c:ReferralMandatoryIndicator","0","unbounded",,40
"c","ReferralType","c:ReferralType","c","ReferralSupervisor","c:ReferralSupervisor","0","unbounded",,42
"c","ReferralType","c:ReferralType","c","ReferralProperty","c:ReferralProperty","0","unbounded",,50
"c","ReferralType","c:ReferralType","c","ReferralDesignation","c:ReferralDesignation","0","unbounded",,82
"j","RegisterActionType","j:RegisterActionType","j","RegisterActionDate","j:RegisterActionDate","0","unbounded",,10
"j","RegisterActionType","j:RegisterActionType","j","RegisterActionDescriptionText","j:RegisterActionDescriptionText","0","unbounded",,20
"j","RegisterActionType","j:RegisterActionType","j","RegisterActionJudge","j:RegisterActionJudge","0","unbounded",,30
"j","RegisterActionType","j:RegisterActionType","j","RegisterActionTime","j:RegisterActionTime","0","unbounded",,40
"j","RegisterActionType","j:RegisterActionType","j","RegisterActionTitle","j:RegisterActionTitle","0","unbounded",,50
"j","RegisteredOffenderType","j:RegisteredOffenderType","u","RoleOfPerson","u:RoleOfPerson","0","unbounded",,5
"j","RegisteredOffenderType","j:RegisteredOffenderType","j","RegisteredOffenderConviction","j:RegisteredOffenderConviction","0","unbounded",,10
"j","RegisteredOffenderType","j:RegisteredOffenderType","j","RegisteredOffenderCourtOrder","j:RegisteredOffenderCourtOrder","0","unbounded",,20
"j","RegisteredOffenderType","j:RegisteredOffenderType","j","RegisteredOffenderDescription","j:RegisteredOffenderDescription","0","unbounded",,30
"j","RegisteredOffenderType","j:RegisteredOffenderType","j","RegisteredOffenderEndDate","j:RegisteredOffenderEndDate","0","unbounded",,40
"j","RegisteredOffenderType","j:RegisteredOffenderType","j","RegisteredOffenderEntryDate","j:RegisteredOffenderEntryDate","0","unbounded",,50
"j","RegisteredOffenderType","j:RegisteredOffenderType","j","RegisteredOffenderID","j:RegisteredOffenderID","0","unbounded",,60
"j","RegisteredOffenderType","j:RegisteredOffenderType","j","RegisteredOffenderReportingCriteriaText","j:RegisteredOffenderReportingCriteriaText","0","unbounded",,70
"j","RegisteredOffenderType","j:RegisteredOffenderType","j","RegisteredOffenderReportingProfessionName","j:RegisteredOffenderReportingProfessionName","0","unbounded",,80
"j","RegisteredOffenderType","j:RegisteredOffenderType","j","RegisteredOffenderStartDate","j:RegisteredOffenderStartDate","0","unbounded",,90
"j","RegisteredOffenderType","j:RegisteredOffenderType","j","RegisteredOffenderCategoryText","j:RegisteredOffenderCategoryText","0","unbounded",,100
"j","RegisterOfActionsType","j:RegisterOfActionsType","j","RegisterAction","j:RegisterAction","0","unbounded",,10
"c","RelatedActivityAssociationType","c:RelatedActivityAssociationType","u","Activity","u:Activity","0","unbounded",,1270
"c","RelatedActivityAssociationType","c:RelatedActivityAssociationType","c","RelatedActivity","c:RelatedActivity","0","unbounded",,1280
"c","RelatedActivityAssociationType","c:RelatedActivityAssociationType","c","RelationText","c:RelationText","0","unbounded",,1290
"im","RelativeLocationAugmentationType","im:RelativeLocationAugmentationType","im","RelativeLocationDistanceMeasure","im:RelativeLocationDistanceMeasure","0","unbounded",,10
"gs","RelativeLocationPropertyType","gs:RelativeLocationPropertyType","gs","RelativeLocation","gs:RelativeLocation","0","unbounded","A GML property type to encapsulate or reference a NIEM RelativeLocation. The Geography Markup Language (GML) specification uses property types and elements to encapsulate or reference GML class elements with identity.  This type allows NIEM RelativeLocation elements to be referenced from GML conformant application schemas developed for use with NIEM.",70
"im","RelativeLocationType","im:RelativeLocationType","im","RelativeLocationAugmentation","im:RelativeLocationAugmentation","0","unbounded",,10
"c","RelativeLocationType","c:RelativeLocationType","c","RelativeLocationDescriptionText","c:RelativeLocationDescriptionText","0","unbounded",,10
"c","RelativeLocationType","c:RelativeLocationType","c","RelativeLocationDirection","c:RelativeLocationDirection","0","unbounded",,30
"c","RelativeLocationType","c:RelativeLocationType","c","RelativeLocationDistanceText","c:RelativeLocationDistanceText","0","unbounded",,40
"gs","RelativeLocationType","gs:RelativeLocationType","gs","Location","gs:Location","1","unbounded","Defines a relative location as a specified distance from a location in a specified direction.",40
"gs","RelativeLocationType","gs:RelativeLocationType","gs","Direction","gs:Direction","1","unbounded",,50
"c","RelativeLocationType","c:RelativeLocationType","c","RelativeLocationHeadingValue","c:RelativeLocationHeadingValue","0","unbounded",,50
"c","RelativeLocationType","c:RelativeLocationType","c","RelativeLocationReferencePoint","c:RelativeLocationReferencePoint","0","unbounded",,60
"gs","RelativeLocationType","gs:RelativeLocationType","gs","Distance","gs:Distance","1","unbounded","Defines a relative location as a specified distance from a location in a specified direction.",60
"c","ReleaseType","c:ReleaseType","c","ReleasePerson","c:ReleasePerson","0","unbounded",,5
"c","ReleaseType","c:ReleaseType","c","ReleaseFromLocation","c:ReleaseFromLocation","0","unbounded",,10
"c","ReleaseType","c:ReleaseType","c","ReleaseIssuer","c:ReleaseIssuer","0","unbounded",,31
"c","ReleaseType","c:ReleaseType","c","ReleaseProperty","c:ReleaseProperty","0","unbounded",,32
"c","ReleaseType","c:ReleaseType","c","ReleaseRecipient","c:ReleaseRecipient","0","unbounded",,50
"c","ReleaseType","c:ReleaseType","c","ReleaseToLocation","c:ReleaseToLocation","0","unbounded",,70
"em","RequestResponseType","em:RequestResponseType","em","ResponseCode","em:ResponseCode","0","unbounded",,540
"em","RequestResponseType","em:RequestResponseType","em","ResponseReasonCode","em:ResponseReasonCode","0","unbounded",,550
"im","RequestStatusType","im:RequestStatusType","im","RequestStatusCodeText","im:RequestStatusCodeText","0","unbounded",,10
"im","RequestType","im:RequestType","im","RequestDecisionDate","im:RequestDecisionDate","0","unbounded",,10
"im","RequestType","im:RequestType","im","RequestCodeText","im:RequestCodeText","0","unbounded",,20
"im","RequestType","im:RequestType","im","RequestStatus","im:RequestStatus","0","unbounded",,30
"c","ResidentialAssociationType","c:ResidentialAssociationType","c","ResidenceCategoryText","c:ResidenceCategoryText","0","unbounded",,660
"c","ResidentialAssociationType","c:ResidentialAssociationType","c","ResidenceOccupancyCategoryText","c:ResidenceOccupancyCategoryText","0","unbounded",,670
"c","ResidentialAssociationType","c:ResidentialAssociationType","c","ResidencePaymentAmount","c:ResidencePaymentAmount","0","unbounded",,680
"c","ResidentialAssociationType","c:ResidentialAssociationType","c","ResidencePaymentPeriodText","c:ResidencePaymentPeriodText","0","unbounded",,690
"em","ResourceInformationType","em:ResourceInformationType","em","ResourceJurisdictionText","em:ResourceJurisdictionText","0","unbounded",,70
"em","ResourceInformationType","em:ResourceInformationType","em","ResourceQuantity","em:ResourceQuantity","0","unbounded",,100
"em","ResourceInformationType","em:ResourceInformationType","em","ResourceLocationDetails","em:ResourceLocationDetails","0","1",,150
"em","ResourceInformationType","em:ResourceInformationType","em","InventoryRefreshDateTime","em:InventoryRefreshDateTime","0","unbounded",,190
"em","ResourceInformationType","em:ResourceInformationType","em","ResourceStatusKeywordValue","em:ResourceStatusKeywordValue","0","unbounded",,200
"em","ResourceInformationType","em:ResourceInformationType","em","ResourceAnticipatedIncidentAssignmentText","em:ResourceAnticipatedIncidentAssignmentText","0","unbounded",,280
"em","ResourceInformationType","em:ResourceInformationType","em","RequestAcceptDeclineCode","em:RequestAcceptDeclineCode","0","unbounded",,300
"em","ResourceInformationType","em:ResourceInformationType","em","DeclineReasonText","em:DeclineReasonText","0","unbounded",,310
"em","ResourceInformationType","em:ResourceInformationType","em","NavigationInstructionsText","em:NavigationInstructionsText","0","unbounded",,320
"em","ResourceInformationType","em:ResourceInformationType","em","ReportingInstructionsText","em:ReportingInstructionsText","0","unbounded",,330
"em","ResourceInformationType","em:ResourceInformationType","em","ResourceDispositionKeywordValue","em:ResourceDispositionKeywordValue","0","unbounded",,340
"em","ResourceInformationType","em:ResourceInformationType","em","ResourceOrderID","em:ResourceOrderID","0","unbounded",,370
"em","ResourceInformationType","em:ResourceInformationType","em","ResourcePriceQuoteAmount","em:ResourcePriceQuoteAmount","0","unbounded",,390
"em","ResourceInformationType","em:ResourceInformationType","em","ResourceRestrictionsText","em:ResourceRestrictionsText","0","unbounded",,400
"em","ResourceInformationType","em:ResourceInformationType","em","ResourceModeOfTransportationText","em:ResourceModeOfTransportationText","0","unbounded",,420
"em","ResourceInformationType","em:ResourceInformationType","em","ResourceSchedule","em:ResourceSchedule","0","1",,560
"em","ResourceInformationType","em:ResourceInformationType","em","AvailabilityText","em:AvailabilityText","0","unbounded",,570
"em","ResourceInformationType","em:ResourceInformationType","em","RequestResponse","em:RequestResponse","0","1",,580
"em","ResourceInformationType","em:ResourceInformationType","em","OwnerInformation","em:OwnerInformation","0","1",,590
"em","ResourceKindType","em:ResourceKindType","em","CategoryStructure","em:CategoryStructure","0","unbounded",,600
"em","ResourceKindType","em:ResourceKindType","em","CategoryInformation","em:CategoryInformation","0","unbounded",,610
"em","ResourceLocationDetailsType","em:ResourceLocationDetailsType","em","ResourceRequestedLocation","em:ResourceRequestedLocation","0","unbounded",,10
"em","ResourceLocationDetailsType","em:ResourceLocationDetailsType","em","ResourceReportToLocation","em:ResourceReportToLocation","0","unbounded",,20
"em","ResourceLocationDetailsType","em:ResourceLocationDetailsType","em","ResourceCurrentLocation","em:ResourceCurrentLocation","0","unbounded",,30
"em","ResourceLocationDetailsType","em:ResourceLocationDetailsType","em","ResourceDepartureLocation","em:ResourceDepartureLocation","0","unbounded",,40
"em","ResourceLocationDetailsType","em:ResourceLocationDetailsType","em","ArrivalLocation","em:ArrivalLocation","0","unbounded",,620
"em","ResourceLocationDetailsType","em:ResourceLocationDetailsType","em","ResourceTracking","em:ResourceTracking","0","unbounded",,630
"em","ResourceMessageType","em:ResourceMessageType","em","MessageContentCategoryCode","em:MessageContentCategoryCode","0","unbounded",,20
"em","ResourceMessageType","em:ResourceMessageType","em","MessageRequestID","em:MessageRequestID","0","unbounded",,30
"em","ResourceMessageType","em:ResourceMessageType","em","MessageSentDateTime","em:MessageSentDateTime","0","unbounded",,40
"em","ResourceMessageType","em:ResourceMessageType","em","ResourceMessageStatusKeywordValue","em:ResourceMessageStatusKeywordValue","0","unbounded",,50
"em","ResourceMessageType","em:ResourceMessageType","em","ResourceFundCodeText","em:ResourceFundCodeText","0","unbounded",,110
"em","ResourceMessageType","em:ResourceMessageType","em","ContactInformation","em:ContactInformation","0","unbounded",,120
"em","ResourceMessageType","em:ResourceMessageType","em","Resource","em:Resource","1","unbounded",,150
"em","ResourceMessageType","em:ResourceMessageType","em","OriginatingMessageID","em:OriginatingMessageID","0","unbounded",,640
"em","ResourceMessageType","em:ResourceMessageType","em","FundingInformationText","em:FundingInformationText","0","unbounded",,660
"em","ResourceScheduleType","em:ResourceScheduleType","em","ResourceActualArrivalDateTime","em:ResourceActualArrivalDateTime","0","unbounded",,10
"em","ResourceScheduleType","em:ResourceScheduleType","em","ResourceActualDepartureDateTime","em:ResourceActualDepartureDateTime","0","unbounded",,20
"em","ResourceScheduleType","em:ResourceScheduleType","em","ResourceAnticipatedReturnDateTime","em:ResourceAnticipatedReturnDateTime","0","unbounded",,30
"em","ResourceScheduleType","em:ResourceScheduleType","em","ResourceAvailableDate","em:ResourceAvailableDate","0","unbounded",,40
"em","ResourceScheduleType","em:ResourceScheduleType","em","ResourceCommittedDate","em:ResourceCommittedDate","0","unbounded",,50
"em","ResourceScheduleType","em:ResourceScheduleType","em","ResourceEstimatedArrivalDateTime","em:ResourceEstimatedArrivalDateTime","0","unbounded",,60
"em","ResourceScheduleType","em:ResourceScheduleType","em","ResourceEstimatedDepartureDateTime","em:ResourceEstimatedDepartureDateTime","0","unbounded",,70
"em","ResourceScheduleType","em:ResourceScheduleType","em","ResourceRequestedArrivalDateTime","em:ResourceRequestedArrivalDateTime","0","unbounded",,80
"em","ResourceTrackingType","em:ResourceTrackingType","em","DepartureDateTime","em:DepartureDateTime","0","unbounded",,670
"em","ResourceTrackingType","em:ResourceTrackingType","em","RouteLocation","em:RouteLocation","0","unbounded",,680
"em","ResourceTrackingType","em:ResourceTrackingType","em","ArrivalDateTime","em:ArrivalDateTime","0","unbounded",,690
"em","ResourceType","em:ResourceType","u","RoleOfPerson","u:RoleOfPerson","0","unbounded",,5
"em","ResourceType","em:ResourceType","u","RoleOfProperty","u:RoleOfProperty","0","unbounded",,6
"em","ResourceType","em:ResourceType","em","ResourceKeywordValue","em:ResourceKeywordValue","0","unbounded",,10
"em","ResourceType","em:ResourceType","em","ResourceID","em:ResourceID","0","unbounded",,20
"em","ResourceType","em:ResourceType","em","ResourceName","em:ResourceName","0","unbounded",,30
"em","ResourceType","em:ResourceType","em","ResourceDescriptionText","em:ResourceDescriptionText","0","unbounded",,90
"em","ResourceType","em:ResourceType","em","ResourceSpecialRequirementsText","em:ResourceSpecialRequirementsText","0","unbounded",,110
"em","ResourceType","em:ResourceType","em","ResourceLocationDetails","em:ResourceLocationDetails","0","unbounded",,120
"em","ResourceType","em:ResourceType","em","ResourceInformation","em:ResourceInformation","0","1",,130
"em","ResourceType","em:ResourceType","em","Credentials","em:Credentials","0","unbounded",,700
"em","ResourceType","em:ResourceType","em","Certifications","em:Certifications","0","unbounded",,710
"em","ResourceType","em:ResourceType","em","ResourceKind","em:ResourceKind","0","1",,720
"j","RoadwayAnnualAverageDailyTrafficType","j:RoadwayAnnualAverageDailyTrafficType","j","RoadwayAnnualAverageDailyTrafficYearDate","j:RoadwayAnnualAverageDailyTrafficYearDate","0","unbounded",,1220
"j","RoadwayAnnualAverageDailyTrafficType","j:RoadwayAnnualAverageDailyTrafficType","j","RoadwayAnnualAverageDailyTrafficQuantity","j:RoadwayAnnualAverageDailyTrafficQuantity","0","unbounded",,1230
"gs","RouteModeInstructionType","gs:RouteModeInstructionType","mmr","RouteModeInstruction","mmr:RouteModeInstruction","1","unbounded","An Open Location Services route mode instruction extended with transportation mode (e.g. foot, bicycle, taxi, bus, rail, boat, airplane) information.",490
"j","SanctionType","j:SanctionType","j","SanctionAdultSentenceIndicator","j:SanctionAdultSentenceIndicator","0","unbounded",,10
"j","SanctionType","j:SanctionType","j","SanctionCreditedObligation","j:SanctionCreditedObligation","0","unbounded",,20
"j","SanctionType","j:SanctionType","j","SanctionDisciplinaryAction","j:SanctionDisciplinaryAction","0","unbounded",,30
"j","SanctionType","j:SanctionType","j","SanctionFrequencyText","j:SanctionFrequencyText","0","unbounded",,40
"j","SanctionType","j:SanctionType","j","SanctionGroupingText","j:SanctionGroupingText","0","unbounded",,50
"j","SanctionType","j:SanctionType","j","SanctionIssuingAgency","j:SanctionIssuingAgency","0","unbounded",,60
"j","SanctionType","j:SanctionType","j","SanctionJurisdictionalAgency","j:SanctionJurisdictionalAgency","0","unbounded",,70
"j","SanctionType","j:SanctionType","j","SanctionProgress","j:SanctionProgress","0","unbounded",,80
"j","SanctionType","j:SanctionType","j","SanctionRelatedChargeDispositionText","j:SanctionRelatedChargeDispositionText","0","unbounded",,90
"j","SanctionType","j:SanctionType","j","SanctionRelatedSanctionID","j:SanctionRelatedSanctionID","0","unbounded",,100
"j","SanctionType","j:SanctionType","j","SanctionSentenceDefinitionIndicator","j:SanctionSentenceDefinitionIndicator","0","unbounded",,110
"j","SanctionType","j:SanctionType","j","SanctionSetDate","j:SanctionSetDate","0","unbounded",,120
"j","SanctionType","j:SanctionType","j","SanctionSetObligation","j:SanctionSetObligation","0","unbounded",,130
"j","SanctionType","j:SanctionType","j","SanctionStayedObligation","j:SanctionStayedObligation","0","unbounded",,140
"j","SanctionType","j:SanctionType","j","SanctionSuspendedObligation","j:SanctionSuspendedObligation","0","unbounded",,150
"j","SanctionType","j:SanctionType","j","SanctionCategoryText","j:SanctionCategoryText","0","unbounded",,160
"j","SanctionType","j:SanctionType","j","SentenceSeverityLevel","j:SentenceSeverityLevel","0","unbounded",,170
"j","SanctionType","j:SanctionType","j","SentencingGuideline","j:SentencingGuideline","0","unbounded",,180
"j","SanctionType","j:SanctionType","j","SentencingGuidelineDepartureReasonText","j:SentencingGuidelineDepartureReasonText","0","unbounded",,190
"j","SanctionType","j:SanctionType","j","SentencingGuidelineDepartureCategoryText","j:SentencingGuidelineDepartureCategoryText","0","unbounded",,200
"c","ScheduleDayType","c:ScheduleDayType","c","ScheduleActivityText","c:ScheduleActivityText","0","unbounded",,10
"c","ScheduleDayType","c:ScheduleDayType","c","ScheduleDate","c:ScheduleDate","0","unbounded",,20
"c","ScheduleDayType","c:ScheduleDayType","c","ScheduleDayEndTime","c:ScheduleDayEndTime","0","unbounded",,30
